cliente_id;idade;profissao;estado;renda_mensal;data_cadastro;num_compras;valor_total_gasto;modelo_preferido;satisfacao_cliente;canal_aquisicao
4883;28;Vendas;RJ;6248,72;2024-08-15;2;652,03;Classic;5,0;LinkedIn
4884;27;Product Manager;MG;14466,18;2024-11-26;1;335,12;Classic;3,5;Instagram
4885;32;Designer;PR;8440,65;2024-07-13;1;363,47;Runner;5,0;Facebook Ads
4886;31;Marketing;SP;7596,52;2024-11-28;2;642,0;Runner;4,0;Instagram
4887;29;Outros;AM;8061,36;2024-03-20;3;872,22;Slip-on;5,0;Instagram
4888;23;Médico;SP;13607,98;2024-08-03;1;384,7;Runner;4,5;Facebook Ads
4889;25;Analista de Dados;GO;7285,66;2024-03-07;1;371,39;Runner;4,5;Google Ads
4890;32;Desenvolvedor;RJ;9811,85;2024-12-20;1;326,3;Runner;5,0;Instagram
4891;25;UX/UI Designer;GO;7085,53;2024-04-20;3;999,23;Classic;4,0;Google Ads
4892;32;Professor;RO;6223,98;2024-01-22;2;654,54;Runner;4,5;Facebook Ads
4893;36;UX/UI Designer;SP;9197,06;2024-06-08;1;371,2;Classic;5,0;Google Ads
4894;30;Publicitário;PR;10396,31;2024-03-24;1;322,24;Classic;5,0;LinkedIn
4895;32;Desenvolvedor;SP;11000,24;2024-08-14;1;295,53;Slip-on;5,0;YouTube
4896;37;Desenvolvedor;SP;10929,07;2024-01-10;2;582,56;Runner;4,5;Facebook Ads
4897;23;UX/UI Designer;SP;9102,92;2024-12-10;1;294,53;Classic;4,5;Google Ads
4898;41;Publicitário;SP;13040,52;2024-08-07;2;661,9;Classic;4,5;LinkedIn
4899;32;Product Manager;RS;15927,72;2024-01-12;2;654,37;Runner;5,0;LinkedIn
4900;34;Desenvolvedor;RJ;11730,34;2024-04-15;2;602,38;Classic;4,5;Outros
4901;25;Gerente de Projetos;SP;11347,01;2024-10-20;1;388,67;Classic;5,0;SEO
4902;29;Vendas;GO;8264,5;2024-07-21;1;327,79;Slip-on;5,0;Outros
4903;25;UX/UI Designer;MG;6730,94;2024-03-03;2;596,39;Classic;5,0;SEO
4904;32;Desenvolvedor;RS;9156,88;2024-01-21;2;678,45;Classic;5,0;LinkedIn
4905;28;Desenvolvedor;MG;9839,5;2024-12-11;1;298,13;Classic;4,0;Facebook Ads
4906;24;Contador;RJ;6894,53;2024-06-26;2;597,36;Runner;5,0;Google Ads
4907;27;Designer;CE;8109,05;2024-12-03;1;354,71;Classic;4,5;Instagram
4908;40;Desenvolvedor;MG;11889,09;2024-07-13;2;593,39;Runner;4,5;Facebook Ads
4909;27;Administrador;SP;7227,07;2024-08-31;1;352,15;Classic;5,0;Google Ads
4910;28;Advogado;CE;11011,26;2024-11-18;1;370,9;Classic;4,5;Google Ads
4911;38;Publicitário;MG;10854,79;2024-04-26;2;669,35;Classic;5,0;Outros
4912;33;Outros;RJ;6240,79;2024-12-17;1;330,0;Runner;4,0;Google Ads
4913;23;Consultor;RO;12259,99;2024-09-18;2;626,21;Runner;5,0;Instagram
4914;25;Desenvolvedor;SP;7794,52;2024-05-24;2;571,89;Runner;5,0;Facebook Ads
4915;30;Outros;PR;8628,77;2024-07-31;2;795,13;Classic;5,0;Indicação
4916;25;Engenheiro;RJ;8325,3;2024-03-13;2;765,84;Classic;4,5;Indicação
4917;30;Desenvolvedor;SP;8559,74;2024-01-05;1;333,42;Runner;3,5;Facebook Ads
4918;29;Desenvolvedor;SP;9134,01;2024-02-13;1;338,76;Classic;5,0;Indicação
4919;29;Publicitário;RJ;9390,15;2024-07-25;1;384,43;Slip-on;5,0;Indicação
4920;35;Desenvolvedor;ES;10338,18;2024-02-08;1;332,76;Classic;4,0;Facebook Ads
4921;31;Outros;PR;8796,35;2024-04-10;2;605,8;Classic;5,0;Google Ads
4922;29;Designer;SP;6758,52;2024-05-21;1;386,55;Runner;4,5;SEO
4923;33;Advogado;SP;13134,56;2024-06-07;1;306,11;Runner;5,0;Outros
4924;28;Marketing;MG;9233,58;2024-06-20;1;352,65;Classic;4,5;Facebook Ads
4925;30;Psicólogo;SP;8083,56;2024-03-15;2;649,1;Classic;5,0;SEO
4926;29;Desenvolvedor;GO;11943,26;2024-04-17;1;269,98;Classic;5,0;Google Ads
4927;35;Outros;MG;7993,73;2024-09-14;2;605,1;Classic;4,5;Instagram
4928;31;Outros;SP;5966,13;2024-01-06;2;676,6;Slip-on;4,5;Google Ads
4929;28;Desenvolvedor;PR;10884,99;2024-04-12;1;304,72;Runner;4,5;Indicação
4930;32;Arquiteto;SP;11531,75;2024-11-20;1;310,06;Classic;5,0;Facebook Ads
4931;35;Desenvolvedor;RJ;13127,12;2024-11-17;1;349,21;Classic;5,0;Facebook Ads
4932;34;Vendas;RJ;8753,4;2024-12-02;1;281,42;Runner;5,0;Outros
4933;41;UX/UI Designer;SP;10064,83;2024-10-11;1;329,48;Runner;5,0;Facebook Ads
4934;32;Designer;SP;6534,81;2024-06-10;1;278,32;Runner;4,5;Instagram
4935;28;Gerente de Projetos;SP;9850,96;2024-08-05;1;379,53;Runner;5,0;Indicação
4936;29;Jornalista;SC;4567,03;2024-07-05;2;561,86;Slip-on;5,0;SEO
4937;25;Marketing;SP;7882,48;2024-12-22;1;389,83;Classic;5,0;Outros
4938;28;Product Manager;PR;13092,76;2024-04-06;1;323,91;Classic;5,0;Facebook Ads
4939;30;UX/UI Designer;RJ;7941,66;2024-05-23;2;605,97;Classic;5,0;Facebook Ads
4940;33;Desenvolvedor;RJ;8545,42;2024-11-06;1;350,4;Classic;3,5;Instagram
4941;31;Contador;RJ;8730,49;2024-12-19;1;310,76;Classic;4,5;Google Ads
4942;30;Arquiteto;SP;9382,25;2024-05-27;1;364,63;Classic;3,5;Instagram
4943;27;Outros;RJ;8016,8;2024-06-13;1;318,81;Runner;4,5;Indicação
4944;30;Psicólogo;RR;8654,62;2024-08-13;2;533,86;Classic;5,0;Indicação
4945;27;Arquiteto;SP;8779,43;2024-05-15;1;315,95;Runner;3,5;Facebook Ads
4946;32;Outros;PE;5813,52;2024-06-19;1;349,09;Classic;5,0;YouTube
4947;31;Professor;MG;5759,4;2024-12-23;1;308,78;Classic;4,5;Facebook Ads
4948;30;Vendas;RJ;7212,64;2024-01-16;4;1123,26;Classic;4,0;Google Ads
4949;30;Engenheiro;BA;9290,56;2024-01-07;2;772,15;Runner;4,5;Google Ads
4950;29;Arquiteto;RS;9470,87;2024-08-05;1;309,18;Runner;4,0;Google Ads
4951;29;Consultor;RS;13972,13;2024-08-17;1;292,18;Classic;4,0;Outros
4952;27;Designer;SP;6932,56;2024-11-25;1;286,34;Classic;4,0;Indicação
4953;22;UX/UI Designer;RS;8149,99;2024-07-17;2;562,94;Runner;4,0;Instagram
4954;26;UX/UI Designer;DF;6343,86;2024-12-23;1;325,73;Runner;4,0;Google Ads
4955;22;Desenvolvedor;ES;7574,03;2024-12-13;1;300,29;Classic;4,0;Instagram
4956;28;Professor;RJ;6305,22;2024-06-01;1;310,9;Classic;5,0;Instagram
4957;23;UX/UI Designer;MS;5948,3;2024-03-25;1;360,32;Runner;4,5;Outros
4958;27;Outros;SP;8266,89;2024-12-30;1;313,31;Classic;5,0;Facebook Ads
4959;39;Desenvolvedor;RJ;12163,14;2024-08-31;2;667,64;Runner;5,0;Google Ads
4960;37;Contador;PR;7637,14;2024-01-15;3;945,96;Classic;4,0;Instagram
4961;33;Desenvolvedor;CE;11358,35;2024-01-26;1;371,68;Classic;4,0;YouTube
4962;30;Desenvolvedor;PE;9989,59;2024-06-13;1;272,56;Classic;4,5;Indicação
4963;28;Designer;RJ;5914,43;2024-12-17;1;347,46;Runner;5,0;Outros
4964;32;Contador;MG;8878,3;2024-08-27;1;253,94;Runner;4,5;Instagram
4965;30;Arquiteto;SP;10856,2;2024-03-29;1;329,56;Classic;4,5;Indicação
4966;35;Product Manager;MG;13919,88;2024-12-29;1;335,22;Runner;4,0;Google Ads
4967;30;Vendas;PR;8878,25;2024-01-21;2;580,69;Classic;4,5;Google Ads
4968;34;Advogado;SC;9422,61;2024-03-22;2;637,78;Slip-on;4,5;Google Ads
4969;33;Gerente de Projetos;SC;15506,74;2024-01-30;2;664,44;Classic;5,0;SEO
4970;30;Psicólogo;RJ;8661,87;2024-12-19;1;299,23;Slip-on;4,5;Instagram
4971;25;Gerente de Projetos;SP;12616,04;2024-06-16;1;277,37;Runner;4,5;Facebook Ads
4972;32;UX/UI Designer;MG;8730,94;2024-07-31;1;368,23;Classic;5,0;Instagram
4973;27;Desenvolvedor;MG;9121,98;2024-10-10;1;306,71;Runner;5,0;SEO
4974;25;Publicitário;SP;8966,63;2024-05-19;1;297,56;Classic;4,5;Facebook Ads
4975;28;Engenheiro;MG;13156,27;2024-04-05;2;648,19;Runner;3,5;Indicação
4976;34;Product Manager;SP;17817,82;2024-01-15;1;270,02;Slip-on;3,5;Instagram
4977;26;Marketing;MG;7390,47;2024-03-10;3;881,67;Runner;4,5;Instagram
4978;24;UX/UI Designer;RS;6120,47;2024-12-07;2;578,87;Runner;4,5;Instagram
4979;40;Analista de Dados;ES;10721,12;2024-02-12;3;894,91;Classic;4,5;Indicação
4980;25;Consultor;RJ;12501,49;2024-12-07;1;319,92;Classic;4,0;Facebook Ads
4981;32;Designer;PR;8242,28;2024-10-19;1;300,06;Runner;4,5;Indicação
4982;27;Vendas;SP;8230,77;2024-06-24;1;316,48;Classic;5,0;Google Ads
4983;31;Desenvolvedor;DF;12114,38;2024-10-30;2;727,01;Classic;4,0;YouTube
4984;37;Desenvolvedor;SC;12849,07;2024-10-20;1;333,62;Classic;4,5;YouTube
4985;33;Arquiteto;SP;8951,87;2024-07-02;1;280,0;Slip-on;4,5;SEO
4986;26;Analista de Dados;SP;9329,78;2024-10-26;1;345,49;Classic;4,5;SEO
4987;28;Product Manager;RJ;13245,29;2024-02-17;1;312,43;Classic;5,0;Facebook Ads
4988;24;Marketing;PA;6318,27;2024-01-28;2;646,32;Classic;5,0;SEO
4989;31;Vendas;SP;5753,07;2024-12-07;1;337,42;Classic;4,0;Facebook Ads
4990;26;Vendas;SP;8032,43;2024-08-16;1;333,14;Classic;3,5;Google Ads
4991;32;Product Manager;GO;17960,03;2024-02-17;4;1469,89;Classic;5,0;Facebook Ads
4992;31;Marketing;PR;8125,04;2024-04-20;2;676,73;Slip-on;5,0;LinkedIn
4993;23;Vendas;MG;5684,59;2024-08-08;1;341,22;Classic;5,0;SEO
4994;32;Gerente de Projetos;RJ;9999,88;2024-07-08;1;353,34;Runner;5,0;Instagram
4995;30;Product Manager;PE;17382,52;2024-04-02;2;700,04;Runner;4,5;SEO
4996;30;Engenheiro;CE;12041,47;2024-03-04;1;338,44;Classic;4,0;Facebook Ads
4997;26;Product Manager;AL;12528,02;2024-01-23;1;265,1;Classic;5,0;Facebook Ads
4998;30;Designer;SC;8261,63;2024-05-10;2;690,57;Slip-on;4,5;Instagram
4999;28;Marketing;RR;6259,11;2024-12-02;1;363,47;Slip-on;5,0;Google Ads
5000;26;Product Manager;SP;13240,9;2024-10-08;2;670,17;Classic;4,0;Indicação
5001;25;Consultor;PR;10585,46;2024-06-22;1;353,1;Classic;4,5;Instagram
5002;38;Médico;AP;16851,09;2024-08-30;2;508,04;Slip-on;3,5;Facebook Ads
5003;36;Arquiteto;RS;12007,23;2024-08-01;2;581,36;Classic;5,0;Indicação
5004;39;Designer;RJ;8324,23;2024-05-31;1;300,33;Classic;4,0;Indicação
5005;33;Administrador;BA;8589,99;2024-02-13;2;553,1;Classic;4,0;Google Ads
5006;39;Contador;RJ;8528,51;2024-10-26;1;309,33;Classic;4,5;Facebook Ads
5007;37;Outros;SP;9016,81;2024-09-09;2;673,36;Classic;5,0;Google Ads
5008;25;Professor;GO;6530,91;2024-07-16;2;622,75;Runner;5,0;Google Ads
5009;33;UX/UI Designer;BA;9830,59;2024-03-09;1;263,0;Classic;4,5;Facebook Ads
5010;30;Product Manager;SP;17528,23;2024-12-16;1;327,76;Runner;5,0;Facebook Ads
5011;31;Psicólogo;RJ;5716,8;2024-04-11;2;698,27;Classic;4,0;Facebook Ads
5012;24;Jornalista;SP;4071,42;2024-07-05;1;302,59;Classic;4,5;Outros
5013;22;Publicitário;AL;5299,39;2024-11-23;1;319,34;Classic;5,0;Indicação
5014;28;Desenvolvedor;RJ;8913,77;2024-05-21;1;358,27;Classic;4,5;SEO
5015;27;Arquiteto;SP;7264,13;2024-06-26;1;301,27;Classic;5,0;Outros
5016;31;Gerente de Projetos;RJ;13162,18;2024-07-15;1;270,18;Runner;5,0;Facebook Ads
5017;28;Analista de Dados;SC;7934,46;2024-04-24;1;355,29;Slip-on;5,0;Facebook Ads
5018;32;Vendas;SP;8232,58;2024-04-18;1;326,7;Slip-on;4,5;Google Ads
5019;40;Desenvolvedor;SP;12460,86;2024-11-20;1;323,34;Classic;5,0;Facebook Ads
5020;25;Outros;SP;6833,64;2024-07-06;1;322,83;Classic;5,0;Instagram
5021;33;Marketing;SP;8743,64;2024-09-23;2;681,34;Runner;4,5;Indicação
5022;28;Psicólogo;SP;6344,3;2024-05-06;2;646,24;Runner;4,5;Instagram
5023;27;Designer;DF;8927,65;2024-08-02;2;583,92;Slip-on;5,0;Facebook Ads
5024;24;Médico;SP;12513,87;2024-03-24;1;306,61;Classic;5,0;Indicação
5025;25;Publicitário;MG;7433,79;2024-03-13;2;781,08;Classic;3,5;Facebook Ads
5026;33;Contador;DF;8250,57;2024-01-25;1;306,52;Classic;4,5;Google Ads
5027;31;Marketing;RJ;9393,54;2024-09-21;2;704,06;Classic;5,0;Instagram
5028;33;Desenvolvedor;PE;11567,54;2024-12-08;1;274,67;Runner;5,0;Google Ads
5029;30;Marketing;SP;6568,23;2024-09-24;1;355,16;Runner;4,0;Indicação
5030;40;Analista de Dados;MA;10666,52;2024-10-12;2;643,33;Classic;4,5;Indicação
5031;34;Desenvolvedor;RS;11209,05;2024-01-04;1;340,2;Runner;3,5;Indicação
5032;28;Administrador;MG;9288,22;2024-12-19;1;332,12;Classic;5,0;Google Ads
5033;30;Designer;SP;9325,0;2024-05-25;1;304,49;Classic;5,0;SEO
5034;32;Advogado;MG;9571,07;2024-10-14;2;605,05;Runner;4,0;SEO
5035;27;Designer;MG;6391,46;2024-11-10;2;600,7;Classic;4,0;LinkedIn
5036;29;Marketing;PR;8467,83;2024-02-19;1;312,35;Classic;4,5;YouTube
5037;23;Contador;RS;5011,34;2024-08-12;1;334,28;Runner;4,0;Outros
5038;35;Marketing;RJ;11142,92;2024-01-04;2;747,41;Slip-on;4,0;Instagram
5039;36;Desenvolvedor;DF;10435,86;2024-10-01;1;258,22;Classic;4,0;Indicação
5040;29;Desenvolvedor;SP;11984,65;2024-11-14;1;332,33;Classic;5,0;Google Ads
5041;27;Desenvolvedor;SP;10061,08;2024-09-20;1;331,54;Runner;4,5;Instagram
5042;23;Desenvolvedor;SP;7148,89;2024-09-14;1;310,35;Slip-on;4,0;Google Ads
5043;26;Analista de Dados;RJ;10785,02;2024-02-29;3;1121,11;Classic;5,0;Instagram
5044;27;Desenvolvedor;SP;10103,04;2024-12-28;1;273,83;Classic;4,0;Facebook Ads
5045;30;Vendas;SP;8335,72;2024-02-10;2;689,23;Classic;5,0;YouTube
5046;30;Outros;SP;8369,28;2024-05-15;1;316,81;Classic;5,0;Instagram
5047;31;Outros;TO;8902,64;2024-03-04;1;328,73;Slip-on;4,5;Facebook Ads
5048;31;Desenvolvedor;SP;11352,27;2024-10-16;1;301,87;Classic;5,0;LinkedIn
5049;30;Desenvolvedor;SP;12474,07;2024-07-16;2;664,37;Classic;4,5;Facebook Ads
5050;29;Marketing;SP;9551,8;2024-03-06;2;625,43;Classic;4,5;SEO
5051;29;Designer;SP;7890,77;2024-10-04;1;355,25;Classic;5,0;Google Ads
5052;36;Designer;MG;8886,66;2024-10-24;1;383,55;Slip-on;5,0;Google Ads
5053;33;Arquiteto;PE;10367,95;2024-04-06;2;647,53;Classic;3,5;Instagram
5054;34;Arquiteto;AP;8842,9;2024-05-03;2;596,05;Slip-on;4,5;Indicação
5055;30;Marketing;SE;7874,51;2024-10-13;1;306,69;Classic;5,0;Facebook Ads
5056;27;Marketing;SP;7242,26;2024-09-21;1;376,03;Slip-on;5,0;SEO
5057;28;Marketing;DF;9001,97;2024-06-16;1;348,43;Classic;5,0;Facebook Ads
5058;22;Jornalista;SP;5626,49;2024-09-16;1;392,64;Runner;4,5;Google Ads
5059;34;Desenvolvedor;PE;12771,87;2024-06-02;4;1382,28;Runner;5,0;Google Ads
5060;24;Marketing;MG;6401,98;2024-08-08;1;363,13;Classic;4,5;SEO
5061;38;Designer;SC;9512,21;2024-12-17;1;284,6;Runner;4,0;LinkedIn
5062;32;Desenvolvedor;ES;10307,47;2024-02-28;1;309,46;Classic;5,0;SEO
5063;33;Designer;RS;9511,78;2024-11-03;1;285,07;Runner;3,5;Google Ads
5064;26;Designer;RJ;6598,89;2024-11-15;1;364,02;Classic;3,5;LinkedIn
5065;29;Administrador;SC;9534,09;2024-09-06;1;348,67;Runner;5,0;Google Ads
5066;28;Jornalista;SC;5634,88;2024-07-11;2;628,78;Classic;5,0;LinkedIn
5067;31;Administrador;SP;7713,09;2024-04-03;3;920,89;Runner;4,5;Google Ads
5068;27;Analista de Dados;RS;10930,32;2024-10-19;1;265,27;Classic;4,0;Indicação
5069;29;Outros;SP;7814,35;2024-08-21;1;351,76;Slip-on;5,0;SEO
5070;23;Outros;SP;7138,29;2024-01-18;2;653,33;Classic;5,0;Indicação
5071;28;Marketing;SE;8081,93;2024-03-28;2;629,1;Classic;5,0;YouTube
5072;43;Designer;SP;10134,65;2024-12-29;1;280,41;Classic;3,5;SEO
5073;30;UX/UI Designer;RS;9718,64;2024-06-18;1;335,96;Classic;5,0;SEO
5074;34;Desenvolvedor;SP;9913,19;2024-01-01;2;541,27;Classic;4,5;Facebook Ads
5075;33;Designer;MG;8695,04;2024-09-24;1;311,11;Slip-on;4,5;SEO
5076;26;Marketing;SC;7752,71;2024-07-15;1;326,21;Runner;4,0;Outros
5077;32;Desenvolvedor;SP;8678,21;2024-05-20;1;309,17;Classic;4,5;Google Ads
5078;25;Vendas;RJ;7155,39;2024-03-07;2;529,72;Classic;4,0;Facebook Ads
5079;23;Marketing;SP;8199,16;2024-11-27;1;308,71;Runner;4,5;LinkedIn
5080;23;Designer;DF;7812,55;2024-03-02;2;629,03;Classic;5,0;Facebook Ads
5081;30;Publicitário;RJ;7218,46;2024-06-13;1;325,83;Runner;4,0;Instagram
5082;29;Designer;MG;7482,6;2024-03-18;3;1142,17;Classic;4,0;Instagram
5083;33;Gerente de Projetos;MG;15186,55;2024-01-17;3;863,25;Runner;5,0;Instagram
5084;28;Advogado;PE;12627,53;2024-03-23;2;650,73;Runner;4,5;Google Ads
5085;24;Gerente de Projetos;RJ;12042,32;2024-03-15;2;626,83;Runner;5,0;Google Ads
5086;30;Marketing;RJ;7749,76;2024-07-25;2;683,19;Classic;4,5;Facebook Ads
5087;31;Designer;SP;9880,91;2024-05-21;1;322,8;Slip-on;5,0;SEO
5088;36;UX/UI Designer;SP;10467,31;2024-11-14;1;317,17;Runner;5,0;Outros
5089;31;Contador;AC;6302,37;2024-01-07;1;349,64;Slip-on;5,0;Google Ads
5090;33;Advogado;MG;12917,1;2024-01-23;3;971,45;Runner;5,0;Google Ads
5091;27;Desenvolvedor;DF;10784,35;2024-05-20;2;701,76;Slip-on;5,0;Instagram
5092;33;Product Manager;SP;18540,88;2024-01-03;1;351,99;Classic;3,5;Indicação
5093;29;Product Manager;SP;11977,83;2024-05-27;2;736,59;Classic;4,5;SEO
5094;34;Designer;MG;7350,11;2024-03-09;1;278,79;Classic;5,0;SEO
5095;28;Consultor;RS;13477,69;2024-08-11;1;388,3;Classic;3,5;Instagram
5096;28;Vendas;RJ;8159,27;2024-03-31;1;343,04;Classic;3,5;Instagram
5097;39;Advogado;RJ;11342,88;2024-12-21;1;317,82;Slip-on;5,0;Google Ads
5098;28;Desenvolvedor;RJ;8427,92;2024-04-16;2;802,67;Classic;5,0;Indicação
5099;33;Administrador;AC;7602,51;2024-11-21;1;339,84;Runner;5,0;Google Ads
5100;25;UX/UI Designer;SP;8281,17;2024-07-23;1;365,92;Runner;4,0;Facebook Ads
5101;31;Desenvolvedor;SP;9799,03;2024-02-13;1;263,78;Classic;5,0;Google Ads
5102;26;Consultor;RJ;9373,68;2024-12-11;1;317,19;Classic;4,0;Google Ads
5103;28;Marketing;PE;6231,62;2024-02-27;2;716,5;Runner;4,5;Facebook Ads
5104;25;Outros;DF;6947,36;2024-07-16;1;341,38;Runner;5,0;Facebook Ads
5105;36;Vendas;SP;10282,17;2024-07-18;2;620,01;Classic;4,5;SEO
5106;26;Jornalista;RJ;6527,5;2024-09-12;1;334,96;Slip-on;5,0;Google Ads
5107;30;Desenvolvedor;RS;11393,8;2024-03-31;1;361,74;Runner;5,0;Google Ads
5108;32;Gerente de Projetos;SP;13826,27;2024-12-30;1;311,92;Slip-on;4,5;Facebook Ads
5109;40;Product Manager;PE;17151,42;2024-03-05;3;981,41;Runner;3,5;Facebook Ads
5110;28;Outros;GO;8033,26;2024-04-28;1;370,87;Classic;4,5;Google Ads
5111;39;Advogado;PR;16284,15;2024-06-14;2;725,26;Classic;4,5;LinkedIn
5112;33;Designer;PR;7480,59;2024-04-11;2;633,64;Runner;5,0;Google Ads
5113;27;Marketing;RJ;8669,4;2024-01-26;3;894,21;Classic;5,0;Instagram
5114;29;Analista de Dados;SP;12954,38;2024-04-11;2;563,96;Slip-on;5,0;Facebook Ads
5115;30;Designer;PI;8628,68;2024-12-11;1;296,92;Slip-on;4,5;Google Ads
5116;26;Consultor;MG;12583,93;2024-11-07;1;304,34;Classic;4,0;Google Ads
5117;25;Designer;RJ;7771,75;2024-05-14;2;765,91;Runner;4,0;SEO
5118;31;Médico;SP;22744,82;2024-12-23;1;357,99;Classic;4,5;Instagram
5119;30;Designer;MG;8542,52;2024-12-02;1;295,65;Classic;3,5;Instagram
5120;27;Designer;GO;5615,41;2024-04-21;1;320,0;Slip-on;5,0;SEO
5121;26;Designer;SP;7493,5;2024-11-30;1;298,19;Slip-on;4,5;Google Ads
5122;29;Professor;RS;5582,06;2024-01-08;1;305,46;Runner;5,0;Indicação
5123;28;Analista de Dados;SP;9742,8;2024-04-04;2;702,9;Slip-on;4,5;Indicação
5124;23;Desenvolvedor;BA;7642,91;2024-12-25;1;285,58;Runner;4,0;Google Ads
5125;40;Gerente de Projetos;SP;15588,21;2024-10-24;1;316,88;Slip-on;4,5;Google Ads
5126;25;Designer;ES;6894,77;2024-12-15;1;330,54;Classic;5,0;Indicação
5127;25;Designer;RS;7569,81;2024-05-27;1;332,91;Classic;4,5;Google Ads
5128;31;Outros;SC;6563,23;2024-07-12;3;849,56;Classic;4,5;Google Ads
5129;30;Designer;SP;8240,78;2024-03-13;2;716,18;Classic;3,5;Google Ads
5130;30;Jornalista;DF;7220,61;2024-10-11;1;342,78;Runner;5,0;LinkedIn
5131;35;Arquiteto;PR;10103,79;2024-03-29;3;1086,76;Classic;4,5;Instagram
5132;34;Vendas;PE;8744,65;2024-10-06;1;354,64;Slip-on;5,0;Google Ads
5133;22;Publicitário;PR;5826,17;2024-10-19;1;389,14;Slip-on;5,0;Indicação
5134;27;Jornalista;MG;4948,87;2024-07-06;1;358,11;Runner;4,0;Indicação
5135;30;Product Manager;RJ;13007,28;2024-02-25;2;602,82;Classic;4,0;Google Ads
5136;33;Product Manager;SP;17253,05;2024-01-12;2;775,47;Runner;5,0;Facebook Ads
5137;31;Outros;DF;6989,86;2024-04-27;3;1050,75;Slip-on;4,5;Google Ads
5138;27;Analista de Dados;SP;8302,95;2024-01-24;2;763,32;Classic;5,0;Facebook Ads
5139;44;Product Manager;RJ;18285,89;2024-11-15;1;337,87;Classic;5,0;Instagram
5140;36;Designer;SP;8572,03;2024-05-12;1;313,15;Classic;4,5;Outros
5141;30;Analista de Dados;RJ;10972,99;2024-02-11;1;311,83;Classic;4,0;Google Ads
5142;43;Publicitário;PR;11334,14;2024-04-12;2;721,73;Runner;4,5;LinkedIn
5143;35;Product Manager;DF;19430,65;2024-10-21;1;384,54;Slip-on;5,0;Instagram
5144;30;Publicitário;SC;9448,92;2024-05-24;1;359,6;Slip-on;5,0;LinkedIn
5145;28;Desenvolvedor;RS;11000,29;2024-09-22;1;308,49;Classic;5,0;Google Ads
5146;45;Marketing;MG;9701,06;2024-06-25;1;299,29;Runner;4,5;SEO
5147;34;Gerente de Projetos;RJ;10442,93;2024-04-06;1;327,77;Classic;5,0;Facebook Ads
5148;28;UX/UI Designer;AM;9639,56;2024-11-22;1;328,77;Classic;3,5;Google Ads
5149;39;UX/UI Designer;RS;13669,31;2024-09-08;1;338,4;Runner;4,5;SEO
5150;30;Psicólogo;RS;7116,91;2024-11-06;1;376,95;Classic;5,0;Instagram
5151;35;Designer;SC;10287,64;2024-03-19;1;313,99;Runner;5,0;Google Ads
5152;30;Vendas;SP;7185,57;2024-06-18;2;678,0;Slip-on;5,0;Facebook Ads
5153;29;Designer;MG;8415,98;2024-08-19;1;273,85;Runner;4,5;Instagram
5154;30;Desenvolvedor;SP;12293,11;2024-04-18;1;315,97;Runner;5,0;Google Ads
5155;24;Desenvolvedor;SP;7934,99;2024-03-21;2;574,43;Classic;4,5;Instagram
5156;29;Consultor;PR;15866,34;2024-05-02;2;733,29;Runner;4,0;Instagram
5157;31;Desenvolvedor;ES;8664,35;2024-08-13;1;320,84;Classic;5,0;Google Ads
5158;30;Analista de Dados;CE;12902,85;2024-12-28;1;328,48;Runner;4,5;Facebook Ads
5159;30;Analista de Dados;SE;13251,4;2024-11-25;1;356,85;Runner;4,5;Instagram
5160;28;Outros;SP;7743,26;2024-07-01;1;364,79;Runner;5,0;Facebook Ads
5161;27;Desenvolvedor;SP;7214,29;2024-05-02;2;765,78;Classic;5,0;Instagram
5162;31;Gerente de Projetos;SP;14864,81;2024-10-30;3;964,04;Classic;4,0;Google Ads
5163;30;Professor;PR;7592,06;2024-10-01;2;693,89;Classic;4,5;Facebook Ads
5164;29;Desenvolvedor;RJ;9967,85;2024-07-06;2;518,73;Runner;4,5;Google Ads
5165;41;Advogado;MG;15332,03;2024-01-12;1;332,31;Classic;5,0;SEO
5166;26;Consultor;SP;14010,74;2024-12-11;1;352,96;Runner;4,5;Facebook Ads
5167;26;Analista de Dados;SP;9045,42;2024-09-24;1;285,96;Runner;5,0;Instagram
5168;27;Designer;SP;5673,88;2024-10-03;1;384,19;Classic;4,5;Instagram
5169;24;Designer;PB;6131,85;2024-03-07;3;965,88;Classic;5,0;Google Ads
5170;27;Desenvolvedor;RS;9745,67;2024-09-25;1;330,48;Classic;4,5;Instagram
5171;25;Psicólogo;RJ;5533,62;2024-12-24;1;325,65;Classic;4,5;SEO
5172;34;Contador;CE;7191,58;2024-11-02;1;277,82;Slip-on;4,5;Facebook Ads
5173;26;Desenvolvedor;RS;7210,11;2024-09-15;1;376,25;Classic;5,0;SEO
5174;29;Analista de Dados;MS;9291,76;2024-07-29;1;304,36;Classic;4,0;Google Ads
5175;35;Desenvolvedor;SP;14340,25;2024-09-29;1;296,17;Classic;5,0;Facebook Ads
5176;36;Designer;PR;10136,1;2024-05-11;2;658,1;Slip-on;5,0;Outros
5177;27;Advogado;PR;8887,43;2024-05-31;1;377,4;Runner;5,0;Facebook Ads
5178;32;Gerente de Projetos;SP;15428,63;2024-04-26;2;586,33;Classic;3,5;Google Ads
5179;26;Analista de Dados;SE;11924,02;2024-08-27;1;358,54;Runner;4,0;Google Ads
5180;23;Desenvolvedor;SP;9299,79;2024-12-05;1;335,45;Classic;4,5;Google Ads
